x utau delta99 delta* theta beta Ue Reth 
1.06201172e+03 2.64917185e-02 3.95052471e+01 1.03839157e+01 6.25699936e+00 1.30360519e+00 7.19495081e-01 2.02584612e+03
1.06347656e+03 2.64858383e-02 3.95595898e+01 1.03956609e+01 6.26463086e+00 1.30185913e+00 7.19316998e-01 2.02781496e+03
1.06494141e+03 2.64797862e-02 3.96137215e+01 1.04074482e+01 6.27228574e+00 1.30028703e+00 7.19140907e-01 2.02979577e+03
1.06640625e+03 2.64735437e-02 3.96676424e+01 1.04192730e+01 6.27995973e+00 1.29899050e+00 7.18966703e-01 2.03178687e+03
1.06787109e+03 2.64669080e-02 3.97276024e+01 1.04363642e+01 6.29293442e+00 1.30007117e+00 7.18788362e-01 2.03547961e+03
1.06933594e+03 2.64603662e-02 3.97867595e+01 1.04479466e+01 6.30050503e+00 1.29846120e+00 7.18607576e-01 2.03741579e+03
1.07080078e+03 2.64541302e-02 3.98450759e+01 1.04595363e+01 6.30807580e+00 1.29698158e+00 7.18427870e-01 2.03935386e+03
1.07226562e+03 2.64473286e-02 3.99025099e+01 1.04711289e+01 6.31564405e+00 1.29567131e+00 7.18249145e-01 2.04129267e+03
1.07373047e+03 2.64407016e-02 3.99591290e+01 1.04827295e+01 6.32321243e+00 1.29431339e+00 7.18071514e-01 2.04323342e+03
1.07519531e+03 2.64348807e-02 4.00150341e+01 1.04943435e+01 6.33078335e+00 1.29281522e+00 7.17895102e-01 2.04517726e+03
1.07666016e+03 2.64291074e-02 4.00703179e+01 1.05059738e+01 6.33835839e+00 1.29132468e+00 7.17719980e-01 2.04712490e+03
1.07812500e+03 2.64227004e-02 4.01250239e+01 1.05176188e+01 6.34593749e+00 1.28996249e+00 7.17546116e-01 2.04907626e+03
1.07958984e+03 2.64152264e-02 4.01791924e+01 1.05292805e+01 6.35352372e+00 1.28868224e+00 7.17373555e-01 2.05103246e+03
1.08105469e+03 2.64085473e-02 4.02329059e+01 1.05409728e+01 6.36112730e+00 1.28735634e+00 7.17202617e-01 2.05299772e+03
1.08251953e+03 2.64042519e-02 4.02889171e+01 1.05580931e+01 6.37411841e+00 1.28783574e+00 7.17032040e-01 2.05670121e+03
1.08398438e+03 2.64008849e-02 4.03464559e+01 1.05694878e+01 6.38159275e+00 1.28618031e+00 7.16853336e-01 2.05859972e+03
1.08544922e+03 2.63967091e-02 4.04034648e+01 1.05809049e+01 6.38908055e+00 1.28466391e+00 7.16676007e-01 2.06050533e+03
1.08691406e+03 2.63914031e-02 4.04600600e+01 1.05923522e+01 6.39658617e+00 1.28320537e+00 7.16500242e-01 2.06241999e+03
1.08837891e+03 2.63848050e-02 4.05162201e+01 1.06038255e+01 6.40410665e+00 1.28175277e+00 7.16325948e-01 2.06434250e+03
1.08984375e+03 2.63781355e-02 4.05718367e+01 1.06153109e+01 6.41163342e+00 1.28032414e+00 7.16152804e-01 2.06626916e+03
1.09130859e+03 2.63718088e-02 4.06268258e+01 1.06267989e+01 6.41915973e+00 1.27901086e+00 7.15980586e-01 2.06819719e+03
1.09277344e+03 2.63649478e-02 4.06811517e+01 1.06382838e+01 6.42668120e+00 1.27781908e+00 7.15809165e-01 2.07012479e+03
1.09423828e+03 2.63580990e-02 4.07348397e+01 1.06497638e+01 6.43419564e+00 1.27661074e+00 7.15638497e-01 2.07205114e+03
1.09570312e+03 2.63505233e-02 4.07880113e+01 1.06612462e+01 6.44170541e+00 1.27546461e+00 7.15468753e-01 2.07397752e+03
1.09716797e+03 2.63412265e-02 4.08408723e+01 1.06727496e+01 6.44922029e+00 1.27451095e+00 7.15300375e-01 2.07590836e+03
1.09863281e+03 2.63311682e-02 4.08973979e+01 1.06896218e+01 6.46210316e+00 1.27612321e+00 7.15129759e-01 2.07955902e+03
1.10009766e+03 2.63218490e-02 4.09540912e+01 1.07008184e+01 6.46947195e+00 1.27517737e+00 7.14953599e-01 2.08141751e+03
1.10156250e+03 2.63128474e-02 4.10098070e+01 1.07120014e+01 6.47683027e+00 1.27432476e+00 7.14777946e-01 2.08327295e+03
1.10302734e+03 2.63030595e-02 4.10645629e+01 1.07231706e+01 6.48417819e+00 1.27351796e+00 7.14602793e-01 2.08512533e+03
1.10449219e+03 2.62929957e-02 4.11184497e+01 1.07343299e+01 6.49151904e+00 1.27261120e+00 7.14428231e-01 2.08697601e+03
1.10595703e+03 2.62832987e-02 4.11715550e+01 1.07454822e+01 6.49885503e+00 1.27170517e+00 7.14254323e-01 2.08882588e+03
1.10742188e+03 2.62743708e-02 4.12239685e+01 1.07566308e+01 6.50618762e+00 1.27090429e+00 7.14081137e-01 2.09067563e+03
1.10888672e+03 2.62667343e-02 4.12758104e+01 1.07677828e+01 6.51352005e+00 1.26993403e+00 7.13908840e-01 2.09252680e+03
1.11035156e+03 2.62599954e-02 4.13272533e+01 1.07789530e+01 6.52085957e+00 1.26883737e+00 7.13737772e-01 2.09438270e+03
1.11181641e+03 2.62532755e-02 4.13784344e+01 1.07901525e+01 6.52821191e+00 1.26786386e+00 7.13568190e-01 2.09624596e+03
1.11328125e+03 2.62467263e-02 4.14293439e+01 1.08013774e+01 6.53557455e+00 1.26687831e+00 7.13399997e-01 2.09811549e+03
1.11474609e+03 2.62397334e-02 4.14831663e+01 1.08180730e+01 6.54836797e+00 1.26808854e+00 7.13231778e-01 2.10172686e+03
1.11621094e+03 2.62312756e-02 4.15386500e+01 1.08290670e+01 6.55562829e+00 1.26703835e+00 7.13057697e-01 2.10354355e+03
1.11767578e+03 2.62217827e-02 4.15939118e+01 1.08400958e+01 6.56290741e+00 1.26602131e+00 7.12885167e-01 2.10536971e+03
1.11914062e+03 2.62126447e-02 4.16489868e+01 1.08511646e+01 6.57020896e+00 1.26520340e+00 7.12714306e-01 2.10720686e+03
1.12060547e+03 2.62045835e-02 4.17038719e+01 1.08622728e+01 6.57753223e+00 1.26448792e+00 7.12545098e-01 2.10905476e+03
1.12207031e+03 2.61966662e-02 4.17585804e+01 1.08734212e+01 6.58487719e+00 1.26379277e+00 7.12377569e-01 2.11091346e+03
1.12353516e+03 2.61888494e-02 4.18130918e+01 1.08846072e+01 6.59224223e+00 1.26304948e+00 7.12211657e-01 2.11278229e+03
1.12500000e+03 2.61816681e-02 4.18674115e+01 1.08958316e+01 6.59962800e+00 1.26212141e+00 7.12047383e-01 2.11466153e+03
1.12646484e+03 2.61747416e-02 4.19215897e+01 1.09071001e+01 6.60703846e+00 1.26115093e+00 7.11884877e-01 2.11655284e+03
1.12792969e+03 2.61687373e-02 4.19756029e+01 1.09184116e+01 6.61447473e+00 1.26020313e+00 7.11724110e-01 2.11845651e+03
1.12939453e+03 2.61638843e-02 4.20294704e+01 1.09297731e+01 6.62194221e+00 1.25906584e+00 7.11565240e-01 2.12037475e+03
1.13085938e+03 2.61595880e-02 4.20869898e+01 1.09466580e+01 6.63489078e+00 1.25868564e+00 7.11406800e-01 2.12404789e+03
1.13232422e+03 2.61561013e-02 4.21457516e+01 1.09578478e+01 6.64230541e+00 1.25708137e+00 7.11243277e-01 2.12593278e+03
1.13378906e+03 2.61532795e-02 4.22036720e+01 1.09690464e+01 6.64972702e+00 1.25555620e+00 7.11080645e-01 2.12782148e+03
1.13525391e+03 2.61501286e-02 4.22608193e+01 1.09802575e+01 6.65715484e+00 1.25418089e+00 7.10918995e-01 2.12971402e+03
1.13671875e+03 2.61458525e-02 4.23173725e+01 1.09914897e+01 6.66459219e+00 1.25290401e+00 7.10758530e-01 2.13161209e+03
1.13818359e+03 2.61408223e-02 4.23733857e+01 1.10027384e+01 6.67203596e+00 1.25160388e+00 7.10599156e-01 2.13351440e+03
1.13964844e+03 2.61352179e-02 4.24288034e+01 1.10139972e+01 6.67948208e+00 1.25029369e+00 7.10440720e-01 2.13541923e+03
1.14111328e+03 2.61293295e-02 4.24837253e+01 1.10252778e+01 6.68693697e+00 1.24898013e+00 7.10283483e-01 2.13732939e+03
1.14257812e+03 2.61236821e-02 4.25382610e+01 1.10365944e+01 6.69440873e+00 1.24767923e+00 7.10127756e-01 2.13924845e+03
1.14404297e+03 2.61195561e-02 4.25923137e+01 1.10479407e+01 6.70189298e+00 1.24623482e+00 7.09973391e-01 2.14117456e+03
1.14550781e+03 2.61160990e-02 4.26458731e+01 1.10593136e+01 6.70938649e+00 1.24469174e+00 7.09820319e-01 2.14310649e+03
1.14697266e+03 2.61115777e-02 4.27038370e+01 1.10760836e+01 6.72230172e+00 1.24487920e+00 7.09663506e-01 2.14675749e+03
1.14843750e+03 2.61053140e-02 4.27610186e+01 1.10871595e+01 6.72964827e+00 1.24354447e+00 7.09503066e-01 2.14861774e+03
1.14990234e+03 2.60971593e-02 4.28173720e+01 1.10982305e+01 6.73698711e+00 1.24248145e+00 7.09343175e-01 2.15047612e+03
1.15136719e+03 2.60883584e-02 4.28730668e+01 1.11093106e+01 6.74432778e+00 1.24125509e+00 7.09184133e-01 2.15233661e+03
1.15283203e+03 2.60799307e-02 4.29283513e+01 1.11204239e+01 6.75168399e+00 1.23974903e+00 7.09026470e-01 2.15420520e+03
1.15429688e+03 2.60720106e-02 4.29833060e+01 1.11315756e+01 6.75905776e+00 1.23812389e+00 7.08870287e-01 2.15608285e+03
1.15576172e+03 2.60645018e-02 4.30379219e+01 1.11427612e+01 6.76644526e+00 1.23644902e+00 7.08715490e-01 2.15796805e+03
1.15722656e+03 2.60567154e-02 4.30921348e+01 1.11539726e+01 6.77384060e+00 1.23496649e+00 7.08561905e-01 2.15985843e+03
1.15869141e+03 2.60488331e-02 4.31458457e+01 1.11651974e+01 6.78123738e+00 1.23371034e+00 7.08409265e-01 2.16175113e+03
1.16015625e+03 2.60412910e-02 4.31990450e+01 1.11764330e+01 6.78863545e+00 1.23251437e+00 7.08257521e-01 2.16364595e+03
1.16162109e+03 2.60337220e-02 4.32516532e+01 1.11876697e+01 6.79602957e+00 1.23138621e+00 7.08106464e-01 2.16554061e+03
1.16308594e+03 2.60255279e-02 4.33084953e+01 1.12042685e+01 6.80884088e+00 1.23276241e+00 7.07950279e-01 2.16914436e+03
1.16455078e+03 2.60170759e-02 4.33643461e+01 1.12151630e+01 6.81606829e+00 1.23170677e+00 7.07791083e-01 2.17095856e+03
1.16601562e+03 2.60082797e-02 4.34196197e+01 1.12260654e+01 6.82330052e+00 1.23076853e+00 7.07632711e-01 2.17277579e+03
1.16748047e+03 2.59991571e-02 4.34743335e+01 1.12369796e+01 6.83054071e+00 1.22980331e+00 7.07475243e-01 2.17459730e+03
1.16894531e+03 2.59907523e-02 4.35285319e+01 1.12479106e+01 6.83779214e+00 1.22883528e+00 7.07318790e-01 2.17642449e+03
1.17041016e+03 2.59838733e-02 4.35822126e+01 1.12588592e+01 6.84505414e+00 1.22801709e+00 7.07163385e-01 2.17825725e+03
1.17187500e+03 2.59775237e-02 4.36353672e+01 1.12698224e+01 6.85232253e+00 1.22733791e+00 7.07008978e-01 2.18009410e+03
1.17333984e+03 2.59699093e-02 4.36879573e+01 1.12807930e+01 6.85959079e+00 1.22668951e+00 7.06855418e-01 2.18193251e+03
1.17480469e+03 2.59601573e-02 4.37399230e+01 1.12917651e+01 6.86685465e+00 1.22610975e+00 7.06702580e-01 2.18377075e+03
1.17626953e+03 2.59485808e-02 4.37913532e+01 1.13027402e+01 6.87411584e+00 1.22573106e+00 7.06550499e-01 2.18560949e+03
1.17773438e+03 2.59367786e-02 4.38423778e+01 1.13137238e+01 6.88137902e+00 1.22549870e+00 7.06399299e-01 2.18745059e+03
1.17919922e+03 2.59248395e-02 4.38971925e+01 1.13302672e+01 6.89417526e+00 1.22695552e+00 7.06247396e-01 2.19104700e+03
1.18066406e+03 2.59129374e-02 4.39531857e+01 1.13410772e+01 6.90137150e+00 1.22666999e+00 7.06091962e-01 2.19285132e+03
1.18212891e+03 2.59029151e-02 4.40091055e+01 1.13519383e+01 6.90859881e+00 1.22623375e+00 7.05938287e-01 2.19466998e+03
1.18359375e+03 2.58948543e-02 4.40648442e+01 1.13628453e+01 6.91585292e+00 1.22554560e+00 7.05786255e-01 2.19650127e+03
1.18505859e+03 2.58874100e-02 4.41202630e+01 1.13737870e+01 6.92312602e+00 1.22465427e+00 7.05635630e-01 2.19834198e+03
1.18652344e+03 2.58803230e-02 4.41752426e+01 1.13847530e+01 6.93041134e+00 1.22357656e+00 7.05486181e-01 2.20018924e+03
1.18798828e+03 2.58729922e-02 4.42297490e+01 1.13957379e+01 6.93770545e+00 1.22259522e+00 7.05337797e-01 2.20204165e+03
1.18945312e+03 2.58640062e-02 4.42837921e+01 1.14067371e+01 6.94500637e+00 1.22200097e+00 7.05190377e-01 2.20389825e+03
1.19091797e+03 2.58543516e-02 4.43373930e+01 1.14177481e+01 6.95231488e+00 1.22165848e+00 7.05043880e-01 2.20575918e+03
1.19238281e+03 2.58461150e-02 4.43906494e+01 1.14287782e+01 6.95963591e+00 1.22120041e+00 7.04898462e-01 2.20762649e+03
1.19384766e+03 2.58394536e-02 4.44436740e+01 1.14398346e+01 6.96697300e+00 1.22045624e+00 7.04754283e-01 2.20950183e+03
1.19531250e+03 2.58337508e-02 4.44997462e+01 1.14564684e+01 6.97986115e+00 1.22152915e+00 7.04609386e-01 2.21313406e+03
1.19677734e+03 2.58279122e-02 4.45562913e+01 1.14672486e+01 6.98706893e+00 1.22078575e+00 7.04458841e-01 2.21494612e+03
1.19824219e+03 2.58206532e-02 4.46121032e+01 1.14780289e+01 6.99427345e+00 1.22004933e+00 7.04308942e-01 2.21675820e+03
1.19970703e+03 2.58128048e-02 4.46673530e+01 1.14888217e+01 7.00148300e+00 1.21936858e+00 7.04159949e-01 2.21857376e+03
1.20117188e+03 2.58062230e-02 4.47220767e+01 1.14996279e+01 7.00869950e+00 1.21867140e+00 7.04011875e-01 2.22039346e+03
1.20263672e+03 2.58013665e-02 4.47762849e+01 1.15104435e+01 7.01592097e+00 1.21768834e+00 7.03864634e-01 2.22221639e+03
1.20410156e+03 2.57968315e-02 4.48299950e+01 1.15212648e+01 7.02314508e+00 1.21652504e+00 7.03718147e-01 2.22404159e+03
1.20556641e+03 2.57920200e-02 4.48831762e+01 1.15320910e+01 7.03037187e+00 1.21543026e+00 7.03572394e-01 2.22586901e+03
1.20703125e+03 2.57876534e-02 4.49357648e+01 1.15429186e+01 7.03759957e+00 1.21436466e+00 7.03427295e-01 2.22769783e+03
1.20849609e+03 2.57837958e-02 4.49876991e+01 1.15537402e+01 7.04482285e+00 1.21330811e+00 7.03282692e-01 2.22952589e+03
1.20996094e+03 2.57796592e-02 4.50389776e+01 1.15645548e+01 7.05203988e+00 1.21227895e+00 7.03138552e-01 2.23135250e+03
1.21142578e+03 2.57754614e-02 4.50916963e+01 1.15810290e+01 7.06485619e+00 1.21322709e+00 7.02995285e-01 2.23495226e+03
1.21289062e+03 2.57711597e-02 4.51458594e+01 1.15915503e+01 7.07193002e+00 1.21199976e+00 7.02844537e-01 2.23671032e+03
1.21435547e+03 2.57663939e-02 4.51996767e+01 1.16020969e+01 7.07901503e+00 1.21073748e+00 7.02694885e-01 2.23847444e+03
1.21582031e+03 2.57616164e-02 4.52529284e+01 1.16126520e+01 7.08610043e+00 1.20952645e+00 7.02545979e-01 2.24024011e+03
1.21728516e+03 2.57561977e-02 4.53054434e+01 1.16231991e+01 7.09317575e+00 1.20845506e+00 7.02397482e-01 2.24200296e+03
1.21875000e+03 2.57493516e-02 4.53572094e+01 1.16337375e+01 7.10024040e+00 1.20751417e+00 7.02249379e-01 2.24376273e+03
1.22021484e+03 2.57407286e-02 4.54083045e+01 1.16442734e+01 7.10729884e+00 1.20667614e+00 7.02101794e-01 2.24552127e+03
1.22167969e+03 2.57316930e-02 4.54588159e+01 1.16548139e+01 7.11435686e+00 1.20588011e+00 7.01954871e-01 2.24728086e+03
1.22314453e+03 2.57240025e-02 4.55088612e+01 1.16653679e+01 7.12142058e+00 1.20503830e+00 7.01808794e-01 2.24904401e+03
1.22460938e+03 2.57175387e-02 4.55585134e+01 1.16759380e+01 7.12849186e+00 1.20407452e+00 7.01663616e-01 2.25081152e+03
1.22607422e+03 2.57120788e-02 4.56078396e+01 1.16865266e+01 7.13557248e+00 1.20282439e+00 7.01519387e-01 2.25258410e+03
1.22753906e+03 2.57080096e-02 4.56569813e+01 1.16971394e+01 7.14266560e+00 1.20141496e+00 7.01376232e-01 2.25436315e+03
1.22900391e+03 2.57039688e-02 4.57088986e+01 1.17134405e+01 7.15538738e+00 1.20276275e+00 7.01233808e-01 2.25791979e+03
1.23046875e+03 2.56986942e-02 4.57624128e+01 1.17238653e+01 7.16239433e+00 1.20154068e+00 7.01086349e-01 2.25965560e+03
1.23193359e+03 2.56932254e-02 4.58156889e+01 1.17343168e+01 7.16941223e+00 1.20036195e+00 7.00939977e-01 2.26139744e+03
1.23339844e+03 2.56884196e-02 4.58686790e+01 1.17447882e+01 7.17643720e+00 1.19920499e+00 7.00794558e-01 2.26314366e+03
1.23486328e+03 2.56835500e-02 4.59214441e+01 1.17552829e+01 7.18347122e+00 1.19802040e+00 7.00650166e-01 2.26489514e+03
1.23632812e+03 2.56782130e-02 4.59739975e+01 1.17657998e+01 7.19051413e+00 1.19691939e+00 7.00506781e-01 2.26665176e+03
1.23779297e+03 2.56726089e-02 4.60262799e+01 1.17763327e+01 7.19756289e+00 1.19588416e+00 7.00364283e-01 2.26841219e+03
1.23925781e+03 2.56666034e-02 4.60782059e+01 1.17868762e+01 7.20461519e+00 1.19483024e+00 7.00222564e-01 2.27017535e+03
1.24072266e+03 2.56607307e-02 4.61296808e+01 1.17974230e+01 7.21166839e+00 1.19391263e+00 7.00081474e-01 2.27193995e+03
1.24218750e+03 2.56546369e-02 4.61805319e+01 1.18079579e+01 7.21871521e+00 1.19331350e+00 6.99940702e-01 2.27370267e+03
1.24365234e+03 2.56478422e-02 4.62305440e+01 1.18184602e+01 7.22574443e+00 1.19294026e+00 6.99799824e-01 2.27545861e+03
1.24511719e+03 2.56404546e-02 4.62797022e+01 1.18289202e+01 7.23274985e+00 1.19251763e+00 6.99658643e-01 2.27720518e+03
1.24658203e+03 2.56332669e-02 4.63319302e+01 1.18449686e+01 7.24534375e+00 1.19329563e+00 6.99515396e-01 2.28070328e+03
1.24804688e+03 2.56275263e-02 4.63843844e+01 1.18551638e+01 7.25222395e+00 1.19237676e+00 6.99368428e-01 2.28238941e+03
1.24951172e+03 2.56225834e-02 4.64365073e+01 1.18653777e+01 7.25911243e+00 1.19165237e+00 6.99222366e-01 2.28408020e+03
1.25097656e+03 2.56169892e-02 4.64881433e+01 1.18755956e+01 7.26599866e+00 1.19091364e+00 6.99076925e-01 2.28577140e+03
1.25244141e+03 2.56109290e-02 4.65392573e+01 1.18858141e+01 7.27287988e+00 1.19019460e+00 6.98932034e-01 2.28746193e+03
1.25390625e+03 2.56042531e-02 4.65900460e+01 1.18960475e+01 7.27976433e+00 1.18968022e+00 6.98787978e-01 2.28915531e+03
1.25537109e+03 2.55963227e-02 4.66406073e+01 1.19063031e+01 7.28665634e+00 1.18945114e+00 6.98644903e-01 2.29085339e+03
1.25683594e+03 2.55874224e-02 4.66907443e+01 1.19165656e+01 7.29354733e+00 1.18935968e+00 6.98502514e-01 2.29255251e+03
1.25830078e+03 2.55780382e-02 4.67404040e+01 1.19268302e+01 7.30043533e+00 1.18914884e+00 6.98360717e-01 2.29425176e+03
1.25976562e+03 2.55684074e-02 4.67898603e+01 1.19371180e+01 7.30733423e+00 1.18867880e+00 6.98219929e-01 2.29595688e+03
1.26123047e+03 2.55596078e-02 4.68393505e+01 1.19474474e+01 7.31425626e+00 1.18799387e+00 6.98080508e-01 2.29767288e+03
1.26269531e+03 2.55522682e-02 4.68888826e+01 1.19578174e+01 7.32120113e+00 1.18725102e+00 6.97942429e-01 2.29939961e+03
1.26416016e+03 2.55458368e-02 4.69421960e+01 1.19738975e+01 7.33381015e+00 1.18800028e+00 6.97804428e-01 2.30290434e+03
1.26562500e+03 2.55394334e-02 4.69961849e+01 1.19841096e+01 7.34068994e+00 1.18669670e+00 6.97662726e-01 2.30459659e+03
1.26708984e+03 2.55326790e-02 4.70496588e+01 1.19943307e+01 7.34757324e+00 1.18553139e+00 6.97521681e-01 2.30629124e+03
1.26855469e+03 2.55256686e-02 4.71026745e+01 1.20045664e+01 7.35446312e+00 1.18461669e+00 6.97381405e-01 2.30798962e+03
1.27001953e+03 2.55182992e-02 4.71553055e+01 1.20148210e+01 7.36136128e+00 1.18391683e+00 6.97241983e-01 2.30969256e+03
1.27148438e+03 2.55106159e-02 4.72075717e+01 1.20250933e+01 7.36826676e+00 1.18319907e+00 6.97103389e-01 2.31139968e+03
1.27294922e+03 2.55026704e-02 4.72594698e+01 1.20353842e+01 7.37518031e+00 1.18244810e+00 6.96965637e-01 2.31311126e+03
1.27441406e+03 2.54952627e-02 4.73110772e+01 1.20456965e+01 7.38210407e+00 1.18171595e+00 6.96828787e-01 2.31482818e+03
1.27587891e+03 2.54886839e-02 4.73624558e+01 1.20560319e+01 7.38903861e+00 1.18088394e+00 6.96692874e-01 2.31655075e+03
1.27734375e+03 2.54824082e-02 4.74136882e+01 1.20664001e+01 7.39598899e+00 1.17993693e+00 6.96558083e-01 2.31828116e+03
1.27880859e+03 2.54765868e-02 4.74648590e+01 1.20768104e+01 7.40296080e+00 1.17901400e+00 6.96424591e-01 2.32002178e+03
1.28027344e+03 2.54709929e-02 4.75160858e+01 1.20872747e+01 7.40996102e+00 1.17822678e+00 6.96292629e-01 2.32177556e+03
1.28173828e+03 2.54650202e-02 4.75725926e+01 1.21034434e+01 7.42263642e+00 1.17909683e+00 6.96159783e-01 2.32530343e+03
1.28320312e+03 2.54586364e-02 4.76283093e+01 1.21137836e+01 7.42958734e+00 1.17832774e+00 6.96024805e-01 2.32702969e+03
1.28466797e+03 2.54515804e-02 4.76832343e+01 1.21241197e+01 7.43653042e+00 1.17770152e+00 6.95890208e-01 2.32875392e+03
1.28613281e+03 2.54435488e-02 4.77373123e+01 1.21344464e+01 7.44346235e+00 1.17717942e+00 6.95755890e-01 2.33047475e+03
1.28759766e+03 2.54348596e-02 4.77907018e+01 1.21447728e+01 7.45038986e+00 1.17662638e+00 6.95622024e-01 2.33219487e+03
1.28906250e+03 2.54262111e-02 4.78436120e+01 1.21551129e+01 7.45732294e+00 1.17593868e+00 6.95488878e-01 2.33391832e+03
1.29052734e+03 2.54181595e-02 4.78961636e+01 1.21654723e+01 7.46426598e+00 1.17510718e+00 6.95356562e-01 2.33564685e+03
1.29199219e+03 2.54107465e-02 4.79483383e+01 1.21758487e+01 7.47121780e+00 1.17428971e+00 6.95225034e-01 2.33737994e+03
1.29345703e+03 2.54037335e-02 4.79999740e+01 1.21862299e+01 7.47817055e+00 1.17365849e+00 6.95094063e-01 2.33911438e+03
1.29492188e+03 2.53965950e-02 4.80508170e+01 1.21965944e+01 7.48511156e+00 1.17325921e+00 6.94963237e-01 2.34084481e+03
1.29638672e+03 2.53891109e-02 4.81006609e+01 1.22069253e+01 7.49203248e+00 1.17289640e+00 6.94832226e-01 2.34256752e+03
1.29785156e+03 2.53822231e-02 4.81513920e+01 1.22230123e+01 7.50465312e+00 1.17371449e+00 6.94701844e-01 2.34607336e+03
1.29931641e+03 2.53769825e-02 4.82031901e+01 1.22330599e+01 7.51143906e+00 1.17297153e+00 6.94564913e-01 2.34773191e+03
1.30078125e+03 2.53726160e-02 4.82548058e+01 1.22431362e+01 7.51824098e+00 1.17224704e+00 6.94428971e-01 2.34939796e+03
1.30224609e+03 2.53678870e-02 4.83062777e+01 1.22532450e+01 7.52505949e+00 1.17168180e+00 6.94294087e-01 2.35107194e+03
1.30371094e+03 2.53626987e-02 4.83575264e+01 1.22633831e+01 7.53189268e+00 1.17109435e+00 6.94160197e-01 2.35275305e+03
1.30517578e+03 2.53577444e-02 4.84084790e+01 1.22735460e+01 7.53873815e+00 1.17031089e+00 6.94027216e-01 2.35444025e+03
1.30664062e+03 2.53526137e-02 4.84591717e+01 1.22837353e+01 7.54559582e+00 1.16948485e+00 6.93895172e-01 2.35613363e+03
1.30810547e+03 2.53469202e-02 4.85096987e+01 1.22939552e+01 7.55246734e+00 1.16874038e+00 6.93764143e-01 2.35783396e+03
1.30957031e+03 2.53413640e-02 4.85601123e+01 1.23042090e+01 7.55935455e+00 1.16801738e+00 6.93634193e-01 2.35954206e+03
1.31103516e+03 2.53359519e-02 4.86103514e+01 1.23144963e+01 7.56625741e+00 1.16728496e+00 6.93505314e-01 2.36125787e+03
1.31250000e+03 2.53302676e-02 4.86602636e+01 1.23248088e+01 7.57317114e+00 1.16657998e+00 6.93377349e-01 2.36297940e+03
1.31396484e+03 2.53234917e-02 4.87097202e+01 1.23351341e+01 7.58008910e+00 1.16591755e+00 6.93250062e-01 2.36470376e+03
1.31542969e+03 2.53157215e-02 4.87599965e+01 1.23513148e+01 7.59276739e+00 1.16708345e+00 6.93125011e-01 2.36823164e+03
1.31689453e+03 2.53076112e-02 4.88119462e+01 1.23613913e+01 7.59956536e+00 1.16651230e+00 6.92992568e-01 2.36989904e+03
1.31835938e+03 2.52993921e-02 4.88638584e+01 1.23714951e+01 7.60638029e+00 1.16602590e+00 6.92861062e-01 2.37157413e+03
1.31982422e+03 2.52914083e-02 4.89157310e+01 1.23816231e+01 7.61321037e+00 1.16550054e+00 6.92730433e-01 2.37325613e+03
1.32128906e+03 2.52840617e-02 4.89675257e+01 1.23917739e+01 7.62005419e+00 1.16489727e+00 6.92600657e-01 2.37494454e+03
1.32275391e+03 2.52776889e-02 4.90192071e+01 1.24019469e+01 7.62691130e+00 1.16422280e+00 6.92471727e-01 2.37663920e+03
1.32421875e+03 2.52724334e-02 4.90707806e+01 1.24121452e+01 7.63378398e+00 1.16333871e+00 6.92343697e-01 2.37834100e+03
1.32568359e+03 2.52675610e-02 4.91221606e+01 1.24223655e+01 7.64067101e+00 1.16231725e+00 6.92216512e-01 2.38004939e+03
