x utau delta99 delta* theta beta Ue Reth 
1.91894531e+03 2.04615712e-02 7.74590810e+01 2.06547191e+01 1.23288407e+01 1.91856552e+00 6.16593325e-01 3.42084640e+03
1.92041016e+03 2.04529967e-02 7.75200434e+01 2.06755655e+01 1.23447259e+01 1.92281460e+00 6.16499204e-01 3.42473116e+03
1.92187500e+03 2.04449260e-02 7.75809378e+01 2.06889226e+01 1.23532769e+01 1.92239446e+00 6.16403502e-01 3.42657143e+03
1.92333984e+03 2.04369615e-02 7.76422805e+01 2.07023231e+01 1.23618630e+01 1.92242370e+00 6.16308522e-01 3.42842469e+03
1.92480469e+03 2.04296073e-02 7.77040659e+01 2.07157626e+01 1.23704791e+01 1.92285989e+00 6.16214227e-01 3.43028934e+03
1.92626953e+03 2.04223045e-02 7.77660013e+01 2.07292274e+01 1.23791162e+01 1.92315919e+00 6.16120483e-01 3.43216219e+03
1.92773438e+03 2.04151140e-02 7.78277928e+01 2.07427007e+01 1.23877657e+01 1.92314394e+00 6.16027116e-01 3.43403980e+03
1.92919922e+03 2.04103117e-02 7.78893680e+01 2.07561789e+01 1.23964255e+01 1.92246115e+00 6.15934087e-01 3.43592147e+03
1.93066406e+03 2.04085117e-02 7.79506027e+01 2.07696554e+01 1.24050912e+01 1.92105700e+00 6.15841328e-01 3.43780552e+03
1.93212891e+03 2.04084343e-02 7.80113546e+01 2.07831192e+01 1.24137542e+01 1.91959236e+00 6.15748727e-01 3.43968900e+03
1.93359375e+03 2.04090870e-02 7.80711826e+01 2.07965301e+01 1.24223894e+01 1.91859113e+00 6.15655856e-01 3.44156254e+03
1.93505859e+03 2.04098199e-02 7.81296803e+01 2.08098539e+01 1.24309767e+01 1.91784265e+00 6.15562354e-01 3.44341858e+03
1.93652344e+03 2.04104256e-02 7.81866907e+01 2.08230865e+01 1.24395119e+01 1.91692101e+00 6.15468178e-01 3.44525567e+03
1.93798828e+03 2.04103813e-02 7.82422820e+01 2.08362311e+01 1.24479942e+01 1.91578794e+00 6.15373354e-01 3.44707377e+03
1.93945312e+03 2.04089157e-02 7.83001702e+01 2.08564503e+01 1.24636193e+01 1.91532658e+00 6.15275279e-01 3.45085057e+03
1.94091797e+03 2.04062312e-02 7.83578635e+01 2.08692108e+01 1.24718997e+01 1.91408293e+00 6.15176258e-01 3.45258747e+03
1.94238281e+03 2.04036296e-02 7.84162843e+01 2.08820641e+01 1.24802274e+01 1.91345776e+00 6.15078505e-01 3.45434382e+03
1.94384766e+03 2.04011364e-02 7.84750717e+01 2.08949677e+01 1.24885790e+01 1.91311971e+00 6.14981577e-01 3.45611071e+03
1.94531250e+03 2.03992603e-02 7.85339337e+01 2.09078889e+01 1.24969377e+01 1.91274633e+00 6.14885130e-01 3.45788153e+03
1.94677734e+03 2.03981034e-02 7.85925762e+01 2.09207963e+01 1.25052869e+01 1.91217558e+00 6.14788833e-01 3.45964983e+03
1.94824219e+03 2.03954216e-02 7.86510068e+01 2.09336922e+01 1.25136277e+01 1.91118382e+00 6.14692706e-01 3.46141605e+03
1.94970703e+03 2.03907376e-02 7.87094531e+01 2.09466037e+01 1.25219756e+01 1.91006396e+00 6.14597031e-01 3.46318607e+03
1.95117188e+03 2.03852671e-02 7.87680217e+01 2.09595359e+01 1.25303336e+01 1.90923560e+00 6.14501857e-01 3.46496098e+03
1.95263672e+03 2.03799508e-02 7.88269751e+01 2.09725101e+01 1.25387139e+01 1.90847504e+00 6.14407414e-01 3.46674546e+03
1.95410156e+03 2.03746740e-02 7.88864873e+01 2.09855448e+01 1.25471288e+01 1.90769015e+00 6.14313904e-01 3.46854405e+03
1.95556641e+03 2.03708254e-02 7.89465276e+01 2.09986402e+01 1.25555789e+01 1.90681458e+00 6.14221325e-01 3.47035694e+03
1.95703125e+03 2.03691743e-02 7.90070387e+01 2.10118001e+01 1.25640648e+01 1.90567093e+00 6.14129714e-01 3.47218450e+03
1.95849609e+03 2.03661145e-02 7.90703093e+01 2.10322138e+01 1.25797944e+01 1.90590819e+00 6.14036843e-01 3.47600575e+03
1.95996094e+03 2.03611135e-02 7.91326254e+01 2.10450010e+01 1.25880921e+01 1.90457773e+00 6.13941129e-01 3.47775636e+03
1.96142578e+03 2.03559346e-02 7.91937677e+01 2.10577669e+01 1.25963774e+01 1.90347661e+00 6.13845451e-01 3.47950303e+03
1.96289062e+03 2.03509998e-02 7.92531583e+01 2.10704610e+01 1.26046208e+01 1.90238403e+00 6.13749271e-01 3.48123458e+03
1.96435547e+03 2.03466240e-02 7.93106398e+01 2.10830754e+01 1.26128166e+01 1.90057828e+00 6.13652498e-01 3.48294887e+03
1.96582031e+03 2.03436878e-02 7.93664569e+01 2.10956299e+01 1.26209752e+01 1.89773917e+00 6.13555326e-01 3.48464996e+03
1.96728516e+03 2.03414485e-02 7.94207039e+01 2.11081305e+01 1.26290979e+01 1.89490032e+00 6.13457814e-01 3.48633846e+03
1.96875000e+03 2.03379196e-02 7.94734996e+01 2.11205815e+01 1.26371832e+01 1.89252351e+00 6.13360006e-01 3.48801424e+03
1.97021484e+03 2.03326400e-02 7.95250854e+01 2.11329955e+01 1.26452353e+01 1.89032589e+00 6.13262035e-01 3.48967924e+03
1.97167969e+03 2.03261571e-02 7.95758236e+01 2.11453966e+01 1.26532669e+01 1.88865571e+00 6.13164151e-01 3.49133833e+03
1.97314453e+03 2.03191959e-02 7.96259673e+01 2.11577991e+01 1.26612863e+01 1.88723474e+00 6.13066503e-01 3.49299473e+03
1.97460938e+03 2.03123777e-02 7.96754244e+01 2.11701835e+01 1.26692834e+01 1.88549895e+00 6.12968889e-01 3.49464446e+03
1.97607422e+03 2.03058268e-02 7.97241962e+01 2.11825398e+01 1.26772528e+01 1.88405708e+00 6.12871206e-01 3.49628545e+03
1.97753906e+03 2.02990288e-02 7.97726740e+01 2.11949063e+01 1.26852159e+01 1.88340092e+00 6.12773859e-01 3.49792593e+03
1.97900391e+03 2.02921343e-02 7.98229704e+01 2.12147504e+01 1.27005290e+01 1.88175833e+00 6.12677874e-01 3.50159991e+03
1.98046875e+03 2.02863305e-02 7.98745890e+01 2.12270435e+01 1.27084523e+01 1.88099491e+00 6.12579653e-01 3.50322268e+03
1.98193359e+03 2.02812271e-02 7.99264619e+01 2.12394286e+01 1.27164180e+01 1.88035777e+00 6.12482626e-01 3.50486329e+03
1.98339844e+03 2.02759838e-02 7.99789298e+01 2.12519200e+01 1.27244344e+01 1.87998194e+00 6.12386948e-01 3.50652491e+03
1.98486328e+03 2.02706568e-02 8.00319421e+01 2.12645056e+01 1.27324967e+01 1.88019855e+00 6.12292502e-01 3.50820553e+03
1.98632812e+03 2.02656334e-02 8.00850256e+01 2.12771501e+01 1.27405872e+01 1.88071320e+00 6.12198927e-01 3.50989820e+03
1.98779297e+03 2.02610084e-02 8.01377506e+01 2.12898129e+01 1.27486837e+01 1.88092868e+00 6.12105803e-01 3.51159446e+03
1.98925781e+03 2.02577753e-02 8.01900801e+01 2.13024888e+01 1.27567842e+01 1.88014889e+00 6.12013073e-01 3.51329340e+03
1.99072266e+03 2.02556150e-02 8.02421504e+01 2.13152016e+01 1.27649026e+01 1.87826214e+00 6.11920975e-01 3.51500025e+03
1.99218750e+03 2.02534671e-02 8.02940094e+01 2.13279669e+01 1.27730474e+01 1.87574871e+00 6.11829664e-01 3.51671820e+03
1.99365234e+03 2.02515848e-02 8.03456363e+01 2.13407834e+01 1.27812185e+01 1.87300182e+00 6.11739122e-01 3.51844711e+03
1.99511719e+03 2.02500818e-02 8.03972212e+01 2.13536489e+01 1.27894163e+01 1.87000613e+00 6.11649321e-01 3.52018702e+03
1.99658203e+03 2.02479088e-02 8.04487566e+01 2.13665583e+01 1.27976390e+01 1.86678673e+00 6.11560205e-01 3.52193704e+03
1.99804688e+03 2.02450123e-02 8.04998570e+01 2.13794980e+01 1.28058805e+01 1.86354340e+00 6.11471632e-01 3.52369469e+03
1.99951172e+03 2.02429496e-02 8.05501760e+01 2.13924371e+01 1.28141271e+01 1.86028468e+00 6.11383278e-01 3.52545437e+03
2.00097656e+03 2.02433276e-02 8.06012705e+01 2.14127971e+01 1.28297108e+01 1.85827574e+00 6.11295695e-01 3.52923614e+03
2.00244141e+03 2.02458020e-02 8.06527186e+01 2.14254992e+01 1.28378644e+01 1.85506391e+00 6.11204773e-01 3.53095380e+03
2.00390625e+03 2.02486179e-02 8.07038735e+01 2.14382259e+01 1.28460377e+01 1.85219876e+00 6.11114359e-01 3.53267913e+03
2.00537109e+03 2.02502336e-02 8.07549278e+01 2.14509906e+01 1.28542334e+01 1.84984668e+00 6.11024599e-01 3.53441378e+03
2.00683594e+03 2.02503888e-02 8.08059907e+01 2.14637963e+01 1.28624519e+01 1.84800372e+00 6.10935537e-01 3.53615804e+03
2.00830078e+03 2.02494649e-02 8.08570238e+01 2.14766309e+01 1.28706866e+01 1.84643790e+00 6.10847060e-01 3.53790948e+03
2.00976562e+03 2.02478080e-02 8.09079097e+01 2.14894899e+01 1.28789350e+01 1.84482157e+00 6.10759126e-01 3.53966720e+03
2.01123047e+03 2.02446648e-02 8.09585729e+01 2.15023746e+01 1.28871978e+01 1.84362578e+00 6.10671758e-01 3.54143148e+03
2.01269531e+03 2.02393192e-02 8.10089737e+01 2.15152632e+01 1.28954641e+01 1.84358877e+00 6.10584750e-01 3.54319817e+03
2.01416016e+03 2.02327999e-02 8.10590481e+01 2.15281285e+01 1.29037211e+01 1.84391492e+00 6.10497844e-01 3.54496227e+03
2.01562500e+03 2.02270529e-02 8.11087325e+01 2.15409627e+01 1.29119680e+01 1.84370666e+00 6.10410968e-01 3.54672311e+03
2.01708984e+03 2.02241346e-02 8.11579651e+01 2.15537624e+01 1.29202053e+01 1.84269859e+00 6.10324089e-01 3.54848063e+03
2.01855469e+03 2.02236207e-02 8.12066406e+01 2.15665191e+01 1.29284281e+01 1.84105477e+00 6.10237123e-01 3.55023305e+03
2.02001953e+03 2.02242089e-02 8.12546281e+01 2.15792233e+01 1.29366301e+01 1.83887166e+00 6.10149971e-01 3.55197802e+03
2.02148438e+03 2.02266027e-02 8.13019207e+01 2.15918684e+01 1.29448073e+01 1.83612685e+00 6.10062568e-01 3.55371406e+03
2.02294922e+03 2.02302704e-02 8.13486421e+01 2.16044536e+01 1.29529587e+01 1.83345119e+00 6.09974910e-01 3.55544093e+03
2.02441406e+03 2.02343771e-02 8.13974655e+01 2.16243795e+01 1.29684137e+01 1.83203744e+00 6.09887037e-01 3.55917033e+03
2.02587891e+03 2.02390174e-02 8.14457339e+01 2.16366492e+01 1.29764260e+01 1.82915187e+00 6.09796331e-01 3.56083963e+03
2.02734375e+03 2.02439530e-02 8.14931129e+01 2.16488729e+01 1.29844202e+01 1.82610592e+00 6.09705515e-01 3.56250266e+03
2.02880859e+03 2.02482855e-02 8.15397588e+01 2.16610665e+01 1.29924041e+01 1.82301215e+00 6.09614745e-01 3.56416249e+03
2.03027344e+03 2.02500395e-02 8.15857673e+01 2.16732279e+01 1.30003753e+01 1.82032444e+00 6.09523993e-01 3.56581830e+03
2.03173828e+03 2.02494173e-02 8.16314670e+01 2.16853736e+01 1.30083434e+01 1.81784258e+00 6.09433425e-01 3.56747368e+03
2.03320312e+03 2.02483842e-02 8.16770252e+01 2.16975134e+01 1.30163149e+01 1.81537680e+00 6.09343145e-01 3.56913101e+03
2.03466797e+03 2.02488398e-02 8.17223198e+01 2.17096420e+01 1.30242858e+01 1.81258118e+00 6.09253113e-01 3.57078898e+03
2.03613281e+03 2.02509678e-02 8.17672635e+01 2.17217710e+01 1.30322605e+01 1.80914824e+00 6.09163454e-01 3.57244956e+03
2.03759766e+03 2.02542411e-02 8.18119933e+01 2.17339221e+01 1.30402497e+01 1.80521913e+00 6.09074384e-01 3.57411692e+03
2.03906250e+03 2.02580180e-02 8.18567326e+01 2.17461053e+01 1.30482566e+01 1.80117036e+00 6.08985998e-01 3.57579250e+03
2.04052734e+03 2.02607529e-02 8.19015494e+01 2.17583211e+01 1.30562778e+01 1.79763176e+00 6.08898297e-01 3.57747540e+03
2.04199219e+03 2.02617144e-02 8.19464828e+01 2.17705751e+01 1.30643146e+01 1.79480422e+00 6.08811344e-01 3.57916633e+03
2.04345703e+03 2.02616673e-02 8.19914111e+01 2.17828568e+01 1.30723594e+01 1.79255861e+00 6.08725043e-01 3.58086264e+03
2.04492188e+03 2.02609231e-02 8.20362173e+01 2.17951388e+01 1.30803931e+01 1.79069743e+00 6.08639144e-01 3.58255767e+03
2.04638672e+03 2.02593439e-02 8.20807705e+01 2.18073970e+01 1.30883981e+01 1.78898180e+00 6.08553422e-01 3.58424525e+03
2.04785156e+03 2.02569970e-02 8.21246503e+01 2.18195975e+01 1.30963536e+01 1.78728281e+00 6.08467544e-01 3.58591774e+03
2.04931641e+03 2.02549904e-02 8.21698524e+01 2.18391840e+01 1.31116143e+01 1.78881845e+00 6.08381968e-01 3.58959138e+03
2.05078125e+03 2.02536512e-02 8.22150124e+01 2.18510764e+01 1.31193848e+01 1.78701770e+00 6.08293360e-01 3.59119559e+03
2.05224609e+03 2.02522232e-02 8.22599125e+01 2.18629603e+01 1.31271359e+01 1.78522589e+00 6.08205115e-01 3.59279605e+03
2.05371094e+03 2.02494176e-02 8.23046072e+01 2.18748363e+01 1.31348696e+01 1.78407135e+00 6.08117239e-01 3.59439329e+03
2.05517578e+03 2.02442308e-02 8.23488801e+01 2.18866869e+01 1.31425786e+01 1.78353592e+00 6.08029557e-01 3.59598431e+03
2.05664062e+03 2.02371451e-02 8.23924827e+01 2.18985095e+01 1.31502643e+01 1.78294815e+00 6.07942044e-01 3.59756934e+03
2.05810547e+03 2.02287383e-02 8.24354648e+01 2.19103321e+01 1.31579461e+01 1.78177915e+00 6.07854977e-01 3.59915536e+03
2.05957031e+03 2.02194468e-02 8.24779059e+01 2.19221721e+01 1.31656380e+01 1.77985455e+00 6.07768531e-01 3.60074721e+03
2.06103516e+03 2.02109737e-02 8.25198818e+01 2.19340298e+01 1.31733441e+01 1.77690643e+00 6.07682707e-01 3.60234603e+03
2.06250000e+03 2.02041031e-02 8.25614493e+01 2.19458955e+01 1.31810626e+01 1.77340546e+00 6.07597419e-01 3.60395083e+03
2.06396484e+03 2.01983357e-02 8.26023440e+01 2.19577391e+01 1.31887784e+01 1.77054226e+00 6.07512380e-01 3.60555578e+03
2.06542969e+03 2.01930700e-02 8.26424796e+01 2.19695377e+01 1.31964781e+01 1.76880373e+00 6.07427376e-01 3.60715594e+03
2.06689453e+03 2.01878424e-02 8.26823365e+01 2.19813058e+01 1.32041687e+01 1.76793025e+00 6.07342564e-01 3.60875415e+03
2.06835938e+03 2.01831850e-02 8.27214559e+01 2.19929935e+01 1.32118215e+01 1.76762480e+00 6.07257455e-01 3.61033971e+03
2.06982422e+03 2.01794695e-02 8.27591812e+01 2.20045370e+01 1.32194012e+01 1.76729130e+00 6.07171424e-01 3.61189919e+03
2.07128906e+03 2.01765871e-02 8.27960593e+01 2.20159702e+01 1.32269265e+01 1.76663678e+00 6.07084819e-01 3.61343983e+03
2.07275391e+03 2.01742357e-02 8.28327557e+01 2.20273403e+01 1.32344231e+01 1.76577228e+00 6.06998131e-01 3.61497155e+03
2.07421875e+03 2.01721028e-02 8.28696906e+01 2.20386782e+01 1.32419077e+01 1.76450477e+00 6.06911680e-01 3.61650080e+03
2.07568359e+03 2.01699850e-02 8.29070189e+01 2.20499924e+01 1.32493831e+01 1.76318941e+00 6.06825544e-01 3.61802885e+03
2.07714844e+03 2.01684434e-02 8.29468361e+01 2.20687832e+01 1.32642343e+01 1.76572031e+00 6.06740715e-01 3.62157797e+03
2.07861328e+03 2.01680446e-02 8.29897329e+01 2.20800033e+01 1.32716782e+01 1.76244328e+00 6.06654282e-01 3.62309419e+03
2.08007812e+03 2.01669713e-02 8.30338444e+01 2.20912897e+01 1.32791574e+01 1.75961304e+00 6.06569019e-01 3.62462647e+03
2.08154297e+03 2.01640954e-02 8.30787998e+01 2.21026280e+01 1.32866603e+01 1.75769871e+00 6.06484781e-01 3.62617077e+03
2.08300781e+03 2.01591455e-02 8.31244694e+01 2.21140092e+01 1.32941808e+01 1.75632059e+00 6.06401477e-01 3.62772490e+03
2.08447266e+03 2.01517706e-02 8.31707379e+01 2.21254260e+01 1.33017152e+01 1.75509235e+00 6.06319030e-01 3.62928738e+03
2.08593750e+03 2.01423798e-02 8.32172134e+01 2.21368640e+01 1.33092562e+01 1.75383748e+00 6.06237295e-01 3.63085537e+03
2.08740234e+03 2.01323577e-02 8.32631761e+01 2.21482783e+01 1.33167799e+01 1.75265235e+00 6.06155829e-01 3.63241969e+03
2.08886719e+03 2.01230397e-02 8.33083894e+01 2.21596550e+01 1.33242806e+01 1.75112134e+00 6.06074504e-01 3.63397804e+03
2.09033203e+03 2.01146794e-02 8.33529878e+01 2.21709956e+01 1.33317615e+01 1.74872674e+00 6.05993337e-01 3.63553140e+03
2.09179688e+03 2.01071376e-02 8.33982949e+01 2.21823859e+01 1.33392749e+01 1.74587084e+00 6.05913172e-01 3.63709906e+03
2.09326172e+03 2.01009299e-02 8.34451012e+01 2.21938781e+01 1.33468538e+01 1.74353651e+00 6.05834535e-01 3.63869323e+03
2.09472656e+03 2.00958693e-02 8.34924624e+01 2.22053898e+01 1.33544535e+01 1.74226541e+00 6.05756629e-01 3.64029692e+03
2.09619141e+03 2.00917044e-02 8.35391233e+01 2.22168140e+01 1.33620152e+01 1.74151931e+00 6.05678403e-01 3.64188782e+03
2.09765625e+03 2.00888847e-02 8.35846549e+01 2.22281212e+01 1.33695244e+01 1.74017089e+00 6.05599571e-01 3.64346020e+03
2.09912109e+03 2.00869909e-02 8.36290921e+01 2.22393237e+01 1.33769884e+01 1.73861609e+00 6.05520259e-01 3.64501686e+03
2.10058594e+03 2.00846440e-02 8.36722398e+01 2.22503908e+01 1.33843896e+01 1.73692880e+00 6.05440181e-01 3.64655127e+03
2.10205078e+03 2.00818683e-02 8.37144916e+01 2.22613533e+01 1.33917466e+01 1.73391050e+00 6.05359647e-01 3.64807034e+03
2.10351562e+03 2.00791615e-02 8.37610511e+01 2.22796663e+01 1.34064367e+01 1.73496619e+00 6.05278853e-01 3.65158468e+03
2.10498047e+03 2.00774394e-02 8.38070013e+01 2.22904326e+01 1.34137347e+01 1.73192551e+00 6.05197094e-01 3.65307896e+03
2.10644531e+03 2.00773810e-02 8.38528075e+01 2.23011730e+01 1.34210327e+01 1.72967611e+00 6.05115684e-01 3.65457483e+03
2.10791016e+03 2.00783619e-02 8.38982238e+01 2.23118542e+01 1.34283104e+01 1.72792404e+00 6.05034305e-01 3.65606481e+03
2.10937500e+03 2.00776933e-02 8.39432684e+01 2.23224426e+01 1.34355474e+01 1.72619763e+00 6.04952628e-01 3.65754136e+03
2.11083984e+03 2.00768695e-02 8.39884416e+01 2.23329576e+01 1.34427554e+01 1.72384394e+00 6.04870836e-01 3.65900881e+03
2.11230469e+03 2.00777083e-02 8.40337785e+01 2.23434239e+01 1.34499491e+01 1.72144348e+00 6.04789172e-01 3.66047260e+03
2.11376953e+03 2.00779238e-02 8.40787601e+01 2.23538194e+01 1.34571157e+01 1.71935046e+00 6.04707417e-01 3.66192795e+03
2.11523438e+03 2.00784910e-02 8.41233237e+01 2.23641346e+01 1.34642493e+01 1.71694310e+00 6.04625484e-01 3.66337270e+03
2.11669922e+03 2.00796287e-02 8.41676651e+01 2.23743870e+01 1.34713561e+01 1.71467878e+00 6.04543544e-01 3.66480960e+03
2.11816406e+03 2.00802427e-02 8.42116936e+01 2.23845733e+01 1.34784290e+01 1.71279810e+00 6.04461566e-01 3.66623655e+03
2.11962891e+03 2.00800784e-02 8.42554165e+01 2.23946978e+01 1.34854670e+01 1.71067972e+00 6.04379590e-01 3.66765345e+03
2.12109375e+03 2.00793063e-02 8.42992408e+01 2.24047985e+01 1.34924894e+01 1.70788290e+00 6.04297985e-01 3.66906788e+03
2.12255859e+03 2.00777453e-02 8.43435915e+01 2.24149095e+01 1.34995149e+01 1.70495806e+00 6.04217079e-01 3.67048684e+03
2.12402344e+03 2.00758468e-02 8.43881845e+01 2.24250065e+01 1.35065306e+01 1.70267097e+00 6.04136627e-01 3.67190542e+03
2.12548828e+03 2.00743549e-02 8.44323266e+01 2.24350357e+01 1.35135082e+01 1.70071128e+00 6.04056099e-01 3.67331268e+03
2.12695312e+03 2.00726487e-02 8.44759928e+01 2.24449865e+01 1.35204438e+01 1.69851300e+00 6.03975379e-01 3.67470683e+03
2.12841797e+03 2.00700566e-02 8.45222767e+01 2.24623520e+01 1.35347252e+01 1.69846307e+00 6.03895274e-01 3.67810046e+03
2.12988281e+03 2.00674415e-02 8.45705609e+01 2.24721114e+01 1.35415845e+01 1.69521671e+00 6.03813275e-01 3.67946482e+03
2.13134766e+03 2.00651711e-02 8.46204193e+01 2.24819673e+01 1.35485064e+01 1.69141097e+00 6.03732703e-01 3.68085437e+03
2.13281250e+03 2.00623012e-02 8.46716301e+01 2.24919096e+01 1.35554852e+01 1.68790082e+00 6.03653447e-01 3.68226692e+03
2.13427734e+03 2.00584571e-02 8.47233908e+01 2.25019035e+01 1.35625007e+01 1.68432900e+00 6.03575165e-01 3.68369486e+03
2.13574219e+03 2.00542673e-02 8.47752432e+01 2.25119464e+01 1.35695496e+01 1.68014479e+00 6.03497835e-01 3.68513722e+03
2.13720703e+03 2.00504364e-02 8.48267955e+01 2.25220181e+01 1.35766201e+01 1.67615416e+00 6.03421271e-01 3.68658960e+03
2.13867188e+03 2.00476000e-02 8.48776856e+01 2.25320867e+01 1.35836931e+01 1.67296116e+00 6.03345180e-01 3.68804508e+03
2.14013672e+03 2.00454255e-02 8.49280053e+01 2.25421546e+01 1.35907679e+01 1.67004661e+00 6.03269590e-01 3.68950365e+03
2.14160156e+03 2.00433786e-02 8.49778095e+01 2.25522215e+01 1.35978443e+01 1.66677791e+00 6.03194501e-01 3.69096520e+03
2.14306641e+03 2.00420087e-02 8.50269549e+01 2.25622717e+01 1.36049148e+01 1.66291702e+00 6.03119757e-01 3.69242682e+03
2.14453125e+03 2.00433367e-02 8.50754004e+01 2.25722930e+01 1.36119740e+01 1.65835646e+00 6.03045243e-01 3.69388628e+03
2.14599609e+03 2.00471964e-02 8.51230529e+01 2.25822701e+01 1.36190119e+01 1.65316937e+00 6.02970816e-01 3.69534003e+03
2.14746094e+03 2.00515015e-02 8.51697229e+01 2.25921850e+01 1.36260160e+01 1.64775793e+00 6.02896314e-01 3.69678366e+03
2.14892578e+03 2.00551505e-02 8.52151156e+01 2.26020095e+01 1.36329690e+01 1.64286029e+00 6.02821491e-01 3.69821101e+03
2.15039062e+03 2.00578785e-02 8.52591741e+01 2.26117327e+01 1.36398637e+01 1.63898071e+00 6.02746265e-01 3.69961961e+03
2.15185547e+03 2.00600716e-02 8.53043800e+01 2.26288170e+01 1.36540730e+01 1.64183009e+00 6.02671049e-01 3.70301151e+03
2.15332031e+03 2.00619871e-02 8.53496290e+01 2.26381029e+01 1.36607367e+01 1.63869607e+00 6.02592338e-01 3.70433489e+03
2.15478516e+03 2.00631869e-02 8.53943413e+01 2.26472739e+01 1.36673360e+01 1.63535105e+00 6.02513123e-01 3.70563718e+03
2.15625000e+03 2.00643715e-02 8.54386313e+01 2.26563329e+01 1.36738751e+01 1.63192533e+00 6.02433431e-01 3.70691977e+03
2.15771484e+03 2.00654460e-02 8.54825899e+01 2.26652885e+01 1.36803610e+01 1.62859269e+00 6.02353343e-01 3.70818502e+03
2.15917969e+03 2.00656435e-02 8.55261443e+01 2.26741387e+01 1.36867939e+01 1.62511553e+00 6.02272833e-01 3.70943285e+03
2.16064453e+03 2.00655238e-02 8.55693955e+01 2.26829074e+01 1.36931868e+01 1.62101554e+00 6.02192121e-01 3.71066815e+03
2.16210938e+03 2.00643905e-02 8.56125696e+01 2.26916390e+01 1.36995639e+01 1.61671709e+00 6.02111622e-01 3.71190000e+03
2.16357422e+03 2.00616011e-02 8.56560356e+01 2.27003807e+01 1.37059522e+01 1.61238081e+00 6.02031775e-01 3.71313843e+03
2.16503906e+03 2.00580838e-02 8.57001915e+01 2.27091725e+01 1.37123749e+01 1.60778860e+00 6.01952951e-01 3.71439205e+03
2.16650391e+03 2.00541361e-02 8.57449710e+01 2.27180134e+01 1.37188310e+01 1.60308284e+00 6.01875129e-01 3.71566044e+03
2.16796875e+03 2.00500505e-02 8.57901275e+01 2.27268860e+01 1.37253102e+01 1.59819672e+00 6.01798137e-01 3.71693975e+03
2.16943359e+03 2.00462783e-02 8.58354834e+01 2.27357744e+01 1.37318038e+01 1.59325848e+00 6.01721824e-01 3.71822670e+03
2.17089844e+03 2.00431703e-02 8.58807878e+01 2.27446423e+01 1.37382911e+01 1.58861409e+00 6.01645853e-01 3.71951363e+03
2.17236328e+03 2.00414354e-02 8.59260183e+01 2.27534766e+01 1.37447634e+01 1.58347784e+00 6.01570115e-01 3.72079751e+03
2.17382812e+03 2.00398866e-02 8.59713045e+01 2.27623052e+01 1.37512338e+01 1.57793436e+00 6.01494880e-01 3.72208352e+03
2.17529297e+03 2.00375015e-02 8.60164578e+01 2.27711246e+01 1.37576979e+01 1.57351376e+00 6.01420123e-01 3.72337037e+03
2.17675781e+03 2.00351412e-02 8.60614534e+01 2.27799300e+01 1.37641508e+01 1.56961839e+00 6.01345808e-01 3.72465648e+03
2.17822266e+03 2.00334476e-02 8.61110262e+01 2.27962213e+01 1.37779946e+01 1.57131723e+00 6.01272477e-01 3.72794803e+03
2.17968750e+03 2.00315408e-02 8.61605902e+01 2.28049822e+01 1.37844310e+01 1.56595275e+00 6.01198389e-01 3.72922997e+03
2.18115234e+03 2.00286922e-02 8.62095718e+01 2.28137154e+01 1.37908419e+01 1.56127072e+00 6.01124635e-01 3.73050667e+03
2.18261719e+03 2.00250352e-02 8.62576029e+01 2.28223836e+01 1.37972079e+01 1.55671714e+00 6.01050873e-01 3.73177073e+03
2.18408203e+03 2.00209298e-02 8.63052266e+01 2.28310115e+01 1.38035442e+01 1.55132288e+00 6.00977320e-01 3.73302764e+03
2.18554688e+03 2.00168767e-02 8.63527799e+01 2.28396221e+01 1.38098640e+01 1.54534378e+00 6.00904172e-01 3.73428222e+03
2.18701172e+03 2.00134962e-02 8.64003984e+01 2.28482377e+01 1.38161805e+01 1.53897813e+00 6.00831636e-01 3.73553925e+03
2.18847656e+03 2.00118110e-02 8.64483992e+01 2.28568956e+01 1.38225143e+01 1.53191845e+00 6.00760057e-01 3.73680652e+03
2.18994141e+03 2.00118470e-02 8.64967837e+01 2.28656106e+01 1.38288716e+01 1.52453399e+00 6.00689574e-01 3.73808656e+03
2.19140625e+03 2.00126015e-02 8.65451228e+01 2.28743466e+01 1.38352301e+01 1.51738467e+00 6.00619847e-01 3.73937120e+03
2.19287109e+03 2.00133404e-02 8.65933747e+01 2.28830781e+01 1.38415756e+01 1.51077263e+00 6.00550642e-01 3.74065520e+03
2.19433594e+03 2.00131139e-02 8.66417087e+01 2.28918050e+01 1.38479094e+01 1.50493907e+00 6.00481963e-01 3.74193891e+03
2.19580078e+03 2.00115774e-02 8.66903159e+01 2.29005363e+01 1.38542385e+01 1.49977489e+00 6.00413911e-01 3.74322489e+03
2.19726562e+03 2.00086102e-02 8.67395125e+01 2.29093062e+01 1.38605852e+01 1.49483196e+00 6.00346816e-01 3.74452119e+03
2.19873047e+03 2.00037504e-02 8.67895413e+01 2.29181502e+01 1.38669725e+01 1.48967238e+00 6.00281015e-01 3.74583614e+03
2.20019531e+03 1.99971358e-02 8.68405887e+01 2.29270762e+01 1.38734086e+01 1.48443576e+00 6.00216581e-01 3.74717244e+03
2.20166016e+03 1.99898604e-02 8.68976932e+01 2.29435927e+01 1.38873094e+01 1.48423986e+00 6.00154104e-01 3.75053657e+03
